CLIENTE;NOMBRE;VKORG;VTWEG;SPART;PARVW;INTERLOCUTOR;NOMBRE_INTERLOCUTOR;FECHA_CREACION;USUARIO_CREACION
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001958;AB EL PORT”N;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001959;F Y V CARRERA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001960;AB DONA MALE;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001961;AB LAS 4 NS;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001962;AB MAYRA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001963;EL CHILERITO;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001964;CREMERIA QUESERÕA DE MI SIN TI;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001965;CREMERIA DE MI SIN TI BJ;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001966;CREMERIA SAN JOSE;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001967;CREMERIA DO—A SALO;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001968;LA FAVORITA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001969;CREMERIA XIMENA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001970;VERDULERIA MELO;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001971;TIENDITA 135;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001972;POLLERÕA OXXO;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001973;VERDULERIA SAN JUDITAS;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001974;PAPELERÕA ZOE;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001975;TIENDA 4 NS;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001976;TIENDA ANGEL POTRERILLO;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001977;PAPELERÕA CADENA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001978;AB LOLITA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001979;ABARROTES JESUS;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001980;TIENDA DILU;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001981;CANDELARIA JUAREZ;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001982;CASA ROSA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001983;COCINA VALE;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001984;VERDULERIA LA POBLANITA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001985;JOVITA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001986;POLLERÕA JUAREZ;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001987;CASA BLANCA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001988;TIENDA GODZILLA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001989;ESPERANZA;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002385;AB AXEL;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000000613;AB JB;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000000622;AB EL TRIUNFO;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002388;AB LA NOLIED;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002389;AB LA PASADITA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002390;AB MARIAN Y ABY;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002391;AB MAYTE;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002392;AB MI RANCHITO;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002393;AB POTRERILLO;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002394;AB REHOBOT;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002395;AB TZ;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002396;MOLINO EL PREFERIDO;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002397;AB FLOREY;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002398;AB SAN JUDITAS;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002399;AB LA ESQUINITA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002400;CASA SONIA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002401;PANADERIA CIPRES;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002402;FRUTAS Y VERDURAS;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002403;AB EMMANUEL;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002404;AB KARINA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002405;AB EL SUE—O;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002406;AB LUPITA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002407;AB TACANA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002408;AB LA JOYITA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002409;AB MAR;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002410;AB CHUCHIN;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002413;AB SOFI - CAR;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002412;AB SNA JUDITAS 2;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002411;AB NORA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002414;AB ALMA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002415;AB PRINCESAS P;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002416;AB SUSY;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002417;DULCERIA EL CARAMELO;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002418;AMADOR;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002419;ALEX POTRE;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002420;SUSY;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002421;ANGEL DE JESUS;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002422;AB MARY;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002423;PAPELERÕA GELI;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002424;MISCELANEA EL BOSQUE;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002425;AB BELEM;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002426;TIENDA LARA;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002427;CASA ROSAS 2;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002428;KARINA OCOTE;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002866;Lodo Blanco;20260309;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002867;Ab Sandy;20260309;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002939;AB Akheko;20260317;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002940;AB Tere A;20260317;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002941;Grano de Oro;20260317;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002971;Ab Genoveva;20260320;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002981;AB MAGGIE;20260320;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003018;AB MARY RA;20260324;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003019;ANTOJITOS SOCORRO;20260324;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000002386;AB CASTILLO;20260305;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003024;AB GERALDINE;20260324;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003025;CASA ROSA POTRERILLO;20260324;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003026;TIENDA ANGEL POTRERILLO;20260324;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003174;K y V;20260407;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003213;La Vainilla Pradera;20260410;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003235;Ab La DoÒa;20260411;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003249;Ab Praga;20260413;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003250;AB Praga;20260413;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003266;AB ROBLES;20260414;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003275;ASADERO ERICA;20260414;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003276;AB LOS NIETOS;20260414;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003121;PANADERIA FRANCO ESPA—OLA;20260401;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003287;FRUTAS Y VERDURAS PAULINA;20260415;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000001479;AB ISRAEL DANIEL;20260304;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003293;AB LIZ;20260416;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003298;VERDULERIA ARELI;20260416;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003303;AB LA ESQUINITA;20260416;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003311;FRUTERIA VICKY;20260417;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003319;FRUTAS Y VERDURAS JOSE;20260418;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003341;CREMERIA GRANJA ALEGRE;20260420;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003350;CREMERIA LEYDA;20260420;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003354;MISC Y AB DEL ANGEL;20260421;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003377;GRANOS Y SEMILLAS MANA;20260422;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003389;AB 4 HERMANOS;20260423;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003397;CREMERIA CASA RINCON;20260423;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003410;FRUTERIA Y VERDULERIA SALAZAR;20260424;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003427;AB EL MEXICANO;20260427;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003440;AB LA VIEJA INES;20260428;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003447;Casa MÈndez;20260428;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003452;AB SAN JOSE;20260428;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003454;AB LA PAPA;20260428;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003463;RESTAURANT LA CABA—A;20260429;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003472;AB LA MANZANITA;20260430;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003474;PAPELERIA SNOOPY;20260502;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003487;AB ARENITAS;20260504;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003490;ANTOJITOS TETE;20260504;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003504;SUPER DE TODO 1;20260505;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003505;Papeleria marisol;20260505;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003521;ABARROTES LA PERSEVERANCIA;20260506;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003530;AB YAELY;20260507;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003535;Promo abarrotes;20260507;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003560;PAPELERÕA PAQUITA;20260509;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003562;PAPELERIA PAQUITA;20260509;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003563;AB DE POTRERILLO mercado;20260509;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003564;ABARROTES DE POTRERILLO MERCADO;20260509;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003570;Tiendas fox;20260509;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003572;AB LOS PERIQUINES;20260511;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003574;AB SUPER DE TODO;20260511;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003588;AB LULU;20260512;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003596;RUTA ORIZABA;20260512;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003614;AB OLAYA;20260513;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003645;FRUTERIA MONICA;20260515;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003662;AB ORQUIDIA;20260516;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003704;FRUTAS Y VERDURAS NATALIA;20260519;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003780;TaquerÌa la terminal;20260529;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003789;AB LOS PICOLINES;20260602;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000003792;ABARROTES ARANZA;20260602;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;SO;WE;9000004008;abarrotes orquidia valle alegre;20260720;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;AG;0000007214;RUTA TRADICIONAL ORIZABA;20200610;AUTOSERVICIO
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;RE;0000007214;RUTA TRADICIONAL ORIZABA;20200610;AUTOSERVICIO
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;RG;0000007214;RUTA TRADICIONAL ORIZABA;20200610;AUTOSERVICIO
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;0000007214;RUTA TRADICIONAL ORIZABA;20200610;AUTOSERVICIO
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000004008;abarrotes orquidia valle alegre;20260720;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000224;AB AMELIA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000226;AB JIRALIZ;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000225;AB EMMANUEL;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000228;CHILES Y SEMILLAS LA GUERA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000229;AB CHELY;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000230;AB CONTRERAS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000231;AB EL PUMA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000232;AB ELY;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000233;AB LA BENDICION;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000234;AB LA TIENDITA VALLE ALEGRE;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000235;AB LOS ANGELITOS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000236;AB LOS CHAVOS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000237;AB LOS PERICOS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000238;AB NAYE;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000239;AB PATY;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000240;AB TONITA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000241;AB VALLE ALEGRE;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000242;AB VIVEROS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000243;YAILIN LUNES;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000244;AB YUYIS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000245;CREMERIA SAN JUAN;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000246;FARMACIA GUADALUPANA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000247;PAPELERIA GEO;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000248;SC RAMIREZ;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000249;SC SAN JUDITAS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000250;AB ORLANDO;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000251;SC EL GUAYABAL;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000252;AB SEVILLA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000253;ABA VALLE ALEGRE;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000254;AB LA VISTA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000255;CREMERIA JOSHENADAS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000256;AB NAYE;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000257;AB TONITA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000258;AIME;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000259;SC CAFETALES;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000260;MISCELANEA TERMINAL;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000261;CARLITOS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000262;POSTRES CARTIER LUNES;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000263;VICTORIA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000264;CIBER GENIUS;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000265;COCINA LUCECITA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000266;LA CASITA GUAYABAL;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000267;PAPELERÕA KADOSH;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000268;FARMACIA GUADALUPANA;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000269;EL TIO;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000270;COMERCIALIZADORA ROSPAT;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000271;LOS WEROS GUAYABAL;20260301;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000598;AB EL SAGRADO CORAZON;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000599;AB 24;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000600;AB AK COM;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000601;AB CHELY;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000602;AB DONA VENTURA;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000605;AB FAYO;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000609;AB LORE;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000610;AB MARY;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000611;AB MI TIENDITA;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000612;AB PAZ;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000614;AB TADEO;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000615;AB TRINI;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000616;AB USCANGA;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000617;LA TIENDITA DE EYMA;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000618;DEPOSITO ALEX;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000619;F Y V ESPERANZA;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000620;MISCELANEA LA CONCHITA IXTACZOQUITL;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000621;PAPELERIA AMI GARI;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000622;AB EL TRIUNFO;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000623;AB LOPEZ;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000624;AB MAYITOS;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000625;AB PROMOCIONES Y DESCUENTOS;20260302;PORTAL
0000007214;RUTA TRADICIONAL ORIZABA;COTT;TT;TG;WE;9000000626;PAPELERIA ALEXA;20260302;PORTAL
